id,name,batch,type,address,publish,age,location
5-167,台藏塔遗址,第五批,古遗址,新疆维吾尔自治区吐鲁番市,文物保护单位,唐至宋,"89.189655,42.951384"
5-168,景泰陵,第五批,古墓葬,北京市海淀区,文物保护单位,明,"116.242294,40.003534"
5-169,赵王陵,第五批,古墓葬,河北省邯郸县、永年县,文物保护单位,战国,"114.536626,36.741880"
5-170,汉中山王墓,第五批,古墓葬,河北省定州市,文物保护单位,汉,"114.990159,38.516174"
5-171,逯家庄壁画墓,第五批,古墓葬,河北省安平县,文物保护单位,东汉,"115.519216,38.234510"
5-172,北齐高氏墓群,第五批,古墓葬,河北省景县,文物保护单位,北朝至隋,"116.270648,37.692290"
5-173,梳妆楼元墓,第五批,古墓葬,河北省沽源县,文物保护单位,元,"115.787895,41.660213"
5-174,马茂庄墓群,第五批,古墓葬,山西省离石市,文物保护单位,东汉,"111.130722,37.505233"
5-175,方山永固陵,第五批,古墓葬,山西省大同市,文物保护单位,北魏,"113.353174,40.281517"
5-176,马村砖雕墓,第五批,古墓葬,山西省稷山县,文物保护单位,宋、金,"110.926162,35.587016"
5-177,宝山、罕苏木墓群,第五批,古墓葬,内蒙古自治区阿鲁科尔沁旗,文物保护单位,辽,"119.672546,44.074374"
5-178,析木城石棚,第五批,古墓葬,辽宁省海城市,文物保护单位,青铜时代,"122.956678,40.668356"
5-179,叶茂台辽墓,第五批,古墓葬,辽宁省法库县,文物保护单位,辽,"122.896601,42.332593"
5-180,干沟子墓群,第五批,古墓葬,吉林省长白朝鲜族自治县,文物保护单位,战国至西汉,"127.964806,41.446576"
5-181,完颜希尹家族墓地,第五批,古墓葬,吉林省舒兰市,文物保护单位,金,"126.965607,44.406106"
5-182,普哈丁墓,第五批,古墓葬,江苏省扬州市,文物保护单位,宋,"119.412966,32.394210"
5-183,浡泥国王墓,第五批,古墓葬,江苏省南京市,文物保护单位,明,"118.757797,31.976089"
5-184,浙南石棚墓群,第五批,古墓葬,浙江省瑞安市、平阳县、苍南县,文物保护单位,商、周,"120.554340,27.446179"
5-185,印山越国王陵,第五批,古墓葬,浙江省绍兴县,文物保护单位,春秋、战国,"120.518355,29.933509"
5-186,临安吴越国王陵,第五批,古墓葬,浙江省临安市,文物保护单位,五代,"119.725080,30.234650"
5-187,皖南土墩墓群,第五批,古墓葬,安徽省南陵县、繁昌县,文物保护单位,西周至春秋,"118.201349,31.080896"
5-188,曹氏家族墓群,第五批,古墓葬,安徽省亳州市,文物保护单位,东汉、三国,"115.782803,33.863519"
5-189,朱然家族墓地,第五批,古墓葬,安徽省马鞍山市,文物保护单位,三国,"118.494657,31.668645"
5-190,仙水岩崖墓群,第五批,古墓葬,江西省鹰潭市,文物保护单位,春秋、战国,"116.963494,28.089921"
5-191,汉济北王墓,第五批,古墓葬,山东省济南市,文物保护单位,西汉,"116.891023,36.735591"
5-192,北寨墓群,第五批,古墓葬,山东省沂南县,文物保护单位,东汉,"118.423746,35.545121"
5-193,汉鲁王墓,第五批,古墓葬,山东省曲阜市、邹城市,文物保护单位,西汉,"116.998577,35.507547"
5-194,邙山陵墓群,第五批,古墓葬,河南省洛阳市、孟津县,文物保护单位,汉至北魏,"112.445252,34.825307"
5-195,恭陵,第五批,古墓葬,河南省偃师市,文物保护单位,唐,"112.789535,34.727220"
5-196,后周皇陵,第五批,古墓葬,河南省新郑市,文物保护单位,五代,"113.702620,34.560836"
5-197,朱载育墓,第五批,古墓葬,河南省沁阳市,文物保护单位,明,"112.943069,35.090604"
5-198,明楚王墓,第五批,古墓葬,湖北省武汉市,文物保护单位,明,"114.305392,30.593098"
5-199,成都古蜀船棺合葬墓,第五批,古墓葬,四川省成都市,文物保护单位,东周,"104.050795,30.772387"
5-200,江口崖墓,第五批,古墓葬,四川省彭山县,文物保护单位,汉,"103.906051,30.216310"
5-201,安丙家族墓地,第五批,古墓葬,四川省华蓥市,文物保护单位,南宋,"106.790270,30.374591"
5-202,石寨山占墓群,第五批,古墓葬,云南省晋宁县,文物保护单位,战国至汉,"102.594463,24.661568"
5-203,李家山古墓群,第五批,古墓葬,云南省江川县,文物保护单位,战国至汉,"102.746544,24.406721"
5-204,烈山墓地,第五批,古墓葬,西藏自治区朗县,文物保护单位,唐,"93.320237,28.998254"
5-205,吉堆吐蕃墓群,第五批,古墓葬,西藏自治区洛扎县,文物保护单位,唐,"90.794877,28.385843"
5-206,西汉帝陵,第五批,古墓葬,陕西省咸阳市、西安市,文物保护单位,西汉,"108.950681,34.441674"
5-207,唐代帝陵,第五批,古墓葬,陕西省富平县、蒲城县、三原县、泾阳县、礼泉县、乾县,文物保护单位,唐,"109.586506,34.955855"
5-208,果园－－新城墓群,第五批,古墓葬,甘肃省酒泉市、嘉峪关市,文物保护单位,魏至唐,"98.490757,39.744507"
5-209,汪氏家族墓地,第五批,古墓葬,甘肃省漳县,文物保护单位,元至明,"104.480760,34.835289"
5-210,雷台汉墓,第五批,古墓葬,甘肃省武威市,文物保护单位,东汉,"102.637525,37.939427"
5-211,三海子墓葬及鹿石,第五批,古墓葬,新疆维吾尔自治区青河县,文物保护单位,青铜时代,"90.608700,46.805099"
5-212,焉不拉克古墓群,第五批,古墓葬,新疆维吾尔自治区哈密市,文物保护单位,青铜时代,"92.775101,43.169730"
5-213,察吾乎古墓群,第五批,古墓葬,新疆维吾尔自治区和静县,文物保护单位,青铜时代至春秋,"86.131839,42.420867"
5-214,切木尔切克石人及石棺墓群,第五批,古墓葬,新疆维吾尔自治区阿勒泰市,文物保护单位,青铜时代至汉、魏,"87.973038,47.799694"
5-215,扎滚鲁克古墓群,第五批,古墓葬,新疆维吾尔自治区且末县,文物保护单位,青铜时代至魏、晋,"85.451216,38.098883"
5-216,山普拉古墓群,第五批,古墓葬,新疆维吾尔自治区洛浦县,文物保护单位,汉至晋,"80.188986,37.073667"
5-217,吐虎鲁克·铁木尔汗麻扎,第五批,古墓葬,新疆维吾尔自治区霍城县,文物保护单位,元,"80.874181,44.053592"
5-218,潭柘寺,第五批,古建筑,北京市门头沟区,文物保护单位,清,"116.030600,39.903428"
5-219,可园,第五批,古建筑,北京市东城区,文物保护单位,清,"116.401982,39.936497"
5-220,孚王府,第五批,古建筑,北京市朝阳区,文物保护单位,清,"116.424987,39.925639"
5-221,景山,第五批,古建筑,北京市西城区,文物保护单位,明、清,"116.410591,39.926960"
5-222,白云观,第五批,古建筑,北京市西城区,文物保护单位,清,"116.343781,39.901235"
5-223,万佛堂、孔水洞石刻及塔,第五批,古建筑,北京市房山区,文物保护单位,隋、唐至明,"115.994022,39.791662"
5-224,法源寺,第五批,古建筑,北京市宣武区,文物保护单位,清,"116.369880,39.885385"
5-225,先农坛,第五批,古建筑,北京市宣武区,文物保护单位,明、清,"116.396443,39.876984"
5-226,碧云寺,第五批,古建筑,北京市海淀区,文物保护单位,明、清,"116.329519,39.972134"
5-227,大慧寺,第五批,古建筑,北京市海淀区,文物保护单位,明,"116.326703,39.951913"
5-228,十方普觉寺,第五批,古建筑,北京市海淀区,文物保护单位,清,"116.329519,39.972134"
5-229,清净化城塔,第五批,古建筑,北京市朝阳区,文物保护单位,清,"116.601144,39.948574"
5-230,天津广东会馆,第五批,古建筑,天津市南开区,文物保护单位,清,"117.181601,39.140708"
5-231,临济寺澄灵塔,第五批,古建筑,河北省正定县,文物保护单位,金,"114.573022,38.135346"
5-232,药王庙,第五批,古建筑,河北省安国市,文物保护单位,明、清,"115.319539,38.406574"
5-233,昭化寺,第五批,古建筑,河北省怀安县,文物保护单位,明,"114.469353,40.463795"
5-234,鸡鸣驿城,第五批,古建筑,河北省怀来县,文物保护单位,明,"115.314014,40.455659"
5-235,幽居寺塔,第五批,古建筑,河北省灵寿县,文物保护单位,唐,"114.041577,38.593492"
5-236,定州贡院,第五批,古建筑,河北省定州市,文物保护单位,清,"115.007086,38.513961"
5-237,溥仁寺,第五批,古建筑,河北省承德市,文物保护单位,清,"117.956833,40.991861"
5-238,源影寺塔,第五批,古建筑,河北省昌黎县,文物保护单位,金,"119.159070,39.711335"
5-239,泊头清真寺,第五批,古建筑,河北省泊头市,文物保护单位,明,"117.135817,38.102822"
5-240,普利寺塔,第五批,古建筑,河北省临城县,文物保护单位,北宋,"114.507555,37.438535"
5-241,涿州双塔,第五批,古建筑,河北省涿州市,文物保护单位,辽,"115.971974,39.499447"
5-242,南安寺塔,第五批,古建筑,河北省蔚县,文物保护单位,辽,"114.570117,39.838107"
5-243,释迦寺,第五批,古建筑,河北省蔚县,文物保护单位,元、明,"114.570763,39.834485"
5-244,腰山王氏庄园,第五批,古建筑,河北省顺平县,文物保护单位,清,"115.217850,38.892532"
5-245,古莲花池,第五批,古建筑,河北省保定市,文物保护单位,金至清,"115.498140,38.857501"
5-246,庆化寺花塔,第五批,古建筑,河北省涞水县,文物保护单位,辽,"115.588357,39.483717"
5-247,万荣稷王庙,第五批,古建筑,山西省万荣县,文物保护单位,金,"110.779913,35.449077"
5-248,大同九龙壁,第五批,古建筑,山西省大同市,文物保护单位,明,"113.303979,40.093042"
5-249,广济寺大雄宝殿,第五批,古建筑,山西省五台县,文物保护单位,元,"113.260009,38.723077"
5-250,介休后土庙,第五批,古建筑,山西省介休市,文物保护单位,明、清,"111.917434,37.029758"
5-251,正觉寺,第五批,古建筑,山西省长治县,文物保护单位,金至明,"113.120451,36.120664"
5-252,龙岩寺,第五批,古建筑,山西省陵川县,文物保护单位,金、明,"113.192439,35.763053"
5-253,荆庄大云寺大雄宝殿,第五批,古建筑,山西省浑源县,文物保护单位,金,"113.612366,39.633833"
5-254,窦大夫祠,第五批,古建筑,山西省太原市,文物保护单位,元至清,"112.439869,38.011226"
5-255,观音堂,第五批,古建筑,山西省长治市,文物保护单位,明,"113.083160,36.228073"
5-256,潞安府城隍庙,第五批,古建筑,山西省长治市,文物保护单位,元至清,"113.116379,36.183594"
5-257,阿育王塔,第五批,古建筑,山西省代县,文物保护单位,元,"112.959380,39.069001"
5-258,边靖楼,第五批,古建筑,山西省代县,文物保护单位,明,"112.954539,39.064244"
5-259,淳化寺,第五批,古建筑,山西省平顺县,文物保护单位,金,"113.592699,36.352983"
5-260,明惠大师塔,第五批,古建筑,山西省平顺县,文物保护单位,五代,"113.630889,36.235056"
5-261,九天圣母庙,第五批,古建筑,山西省平顺县,文物保护单位,北宋至清,"113.343500,36.224160"
5-262,慈相寺,第五批,古建筑,山西省平遥县,文物保护单位,北宋至清,"112.289460,37.240140"
5-263,平遥文庙,第五批,古建筑,山西省平遥县,文物保护单位,金至清,"112.190363,37.200357"
5-264,兴东垣东岳庙,第五批,古建筑,山西省石楼县,文物保护单位,金至清,"110.956041,37.047119"
5-265,大悲院,第五批,古建筑,山西省曲沃县,文物保护单位,宋、金,"111.551197,35.734291"
5-266,太符观,第五批,古建筑,山西省汾阳市,文物保护单位,金至清,"111.924148,37.343991"
5-267,沁县大云院,第五批,古建筑,山西省沁县,文物保护单位,宋至清,"112.699226,36.756064"
5-268,觉山寺塔,第五批,古建筑,山西省灵丘县,文物保护单位,辽,"114.311413,39.370732"
5-269,资寿寺,第五批,古建筑,山西省灵石县,文物保护单位,明,"111.835529,36.891239"
5-270,清凉寺,第五批,古建筑,山西省芮城县,文物保护单位,元,"110.832068,34.781514"
5-271,广仁王庙,第五批,古建筑,山西省芮城县,文物保护单位,唐,"110.687377,34.728818"
5-272,芮城城隍庙,第五批,古建筑,山西省芮城县,文物保护单位,北宋至清,"110.690262,34.692066"
5-273,泛舟禅师塔,第五批,古建筑,山西省运城市,文物保护单位,唐,"110.940233,35.020633"
5-274,洪福寺,第五批,古建筑,山西省定襄县,文物保护单位,金,"112.996637,38.447152"
5-275,洪济院,第五批,古建筑,山西省武乡县,文物保护单位,金至清,"112.864562,36.837625"
5-276,武乡县大云寺,第五批,古建筑,山西省武乡县,文物保护单位,宋至清,"112.864562,36.837625"
5-277,会仙观,第五批,古建筑,山西省武乡县,文物保护单位,金至清,"113.045576,36.751888"
5-278,大王庙,第五批,古建筑,山西省盂县,文物保护单位,金至明,"113.419205,38.102534"
5-279,临晋县衙,第五批,古建筑,山西省临猗县,文物保护单位,元至近代,"110.554833,35.095180"
5-280,香严寺,第五批,古建筑,山西省柳林县,文物保护单位,金至明,"110.903738,37.438991"
5-281,洪洞玉皇庙,第五批,古建筑,山西省洪洞县,文物保护单位,元,"111.752161,36.268028"
5-282,浑源永安寺,第五批,古建筑,山西省浑源县,文物保护单位,元,"113.692473,39.701709"
5-283,太阴寺,第五批,古建筑,山西省绛县,文物保护单位,金,"111.654597,35.492746"
5-284,三峻庙,第五批,古建筑,山西省壶关县,文物保护单位,金至清,"113.207049,36.115449"
5-285,乔家大院,第五批,古建筑,山西省祁县,文物保护单位,清,"112.437385,37.406475"
5-286,泽州岱庙,第五批,古建筑,山西省泽州县,文物保护单位,宋至明,"112.730565,35.418340"
5-287,安国寺,第五批,古建筑,山西省离石市,文物保护单位,明,"111.057377,37.526127"
5-288,小会岭二仙庙,第五批,古建筑,山西省陵川县,文物保护单位,北宋至清,"113.175159,35.678100"
5-289,崔府君庙,第五批,古建筑,山西省陵川县,文物保护单位,金至清,"113.123474,35.799580"
5-290,西溪二仙庙,第五批,古建筑,山西省陵川县,文物保护单位,金至清,"113.255642,35.764579"
5-291,崇明寺,第五批,古建筑,山西省高平市,文物保护单位,北宋至明,"113.014980,35.714118"
5-292,开化寺,第五批,古建筑,山西省高平市,文物保护单位,北宋至清,"113.043710,35.870389"
5-293,游仙寺,第五批,古建筑,山西省高平市,文物保护单位,北宋至清,"112.923920,35.797997"
5-294,定林寺,第五批,古建筑,山西省高平市,文物保护单位,元至清,"112.980632,35.780908"
5-295,福胜寺,第五批,古建筑,山西省新绛县,文物保护单位,元、明,"111.173983,35.752315"
5-296,稷益庙,第五批,古建筑,山西省新绛县,文物保护单位,明,"111.121109,35.506380"
5-297,柏山东岳庙,第五批,古建筑,山西省蒲县,文物保护单位,元至清,"111.113465,36.391508"
5-298,青龙寺,第五批,古建筑,山西省稷山县,文物保护单位,元,"110.927402,35.588493"
5-299,原起寺,第五批,古建筑,山西省潞城市,文物保护单位,宋,"113.431917,36.353194"
